x,y,event,description,ordinalNum
-34.0,20.0,Shot,Noah Hanifin Slap Shot saved by Scott Wedgewood,2nd
-61.0,6.0,Shot,Jimmy Vesey Snap Shot saved by Dan Vladar,2nd
-68.0,-4.0,Shot,Trevor Lewis Snap Shot saved by Scott Wedgewood,2nd
-36.0,30.0,Shot,Dougie Hamilton Snap Shot saved by Dan Vladar,2nd
-54.0,-1.0,Shot,Ty Smith Snap Shot saved by Dan Vladar,2nd
-4.0,40.0,Shot,Damon Severson Snap Shot saved by Dan Vladar,2nd
-36.0,26.0,Shot,Ty Smith Snap Shot saved by Dan Vladar,3rd
-51.0,3.0,Shot,Yegor Sharangovich Snap Shot saved by Dan Vladar,3rd
-40.0,-28.0,Shot,Jonas Siegenthaler Snap Shot saved by Dan Vladar,3rd
-88.0,8.0,Shot,Jesper Bratt Wrap-around saved by Dan Vladar,3rd
-53.0,-17.0,Shot,Juuso Valimaki Wrist Shot saved by Scott Wedgewood,3rd
-63.0,-14.0,Shot,Michael McLeod Backhand saved by Dan Vladar,3rd
-56.0,-25.0,Shot,Yegor Sharangovich Snap Shot saved by Dan Vladar,3rd
-29.0,-3.0,Missed Shot,Damon Severson Over Net Dan Vladar,3rd
-40.0,22.0,Shot,Frederik Gauthier Slap Shot saved by Dan Vladar,3rd
-50.0,7.0,Shot,Jesper Bratt Wrist Shot saved by Dan Vladar,3rd
-51.0,24.0,Shot,Nico Hischier Snap Shot saved by Dan Vladar,3rd
-84.0,-18.0,Missed Shot,Jesper Bratt Wide of Net Dan Vladar,3rd
-37.0,-28.0,Missed Shot,Damon Severson Wide of Net Dan Vladar,3rd
-61.0,35.0,Shot,Pavel Zacha Snap Shot saved by Dan Vladar,3rd
-47.0,-35.0,Shot,Juuso Valimaki Snap Shot saved by Scott Wedgewood,3rd
-81.0,18.0,Shot,Andrew Mangiapane Snap Shot saved by Scott Wedgewood,3rd
-71.0,-6.0,Shot,Matthew Tkachuk Wrist Shot saved by Scott Wedgewood,3rd
-35.0,-20.0,Shot,Oliver Kylington Slap Shot saved by Scott Wedgewood,3rd
-84.0,-26.0,Shot,Johnny Gaudreau Snap Shot saved by Scott Wedgewood,3rd
-68.0,-4.0,Goal,"Matthew Tkachuk (2) Wrist Shot, assists: Sean Monahan (1)",3rd
-70.0,-30.0,Shot,Dawson Mercer Snap Shot saved by Dan Vladar,3rd
-75.0,-2.0,Goal,"Dawson Mercer (2) Snap Shot, assists: Andreas Johnsson (2), Dougie Hamilton (2)",3rd
-52.0,6.0,Missed Shot,Michael McLeod Wide of Net Dan Vladar,3rd
-75.0,2.0,Missed Shot,Ryan Graves Wide of Net Dan Vladar,3rd
-62.0,-23.0,Shot,Damon Severson Snap Shot saved by Dan Vladar,3rd
-51.0,-32.0,Missed Shot,Michael McLeod Wide of Net Dan Vladar,3rd
-55.0,0.0,Shot,Dawson Mercer Snap Shot saved by Dan Vladar,3rd
-60.0,-24.0,Shot,Dougie Hamilton Snap Shot saved by Dan Vladar,3rd
-85.0,10.0,Goal,"Pavel Zacha (4) Wrist Shot, assists: Dawson Mercer (2), Dougie Hamilton (3)",3rd
-33.0,-28.0,Shot,P.K. Subban Slap Shot saved by Dan Vladar,3rd
-61.0,-25.0,Missed Shot,Mikael Backlund Wide of Net,3rd
-35.0,4.0,Shot,Erik Cernak Slap Shot saved by Tristan Jarry,1st
-89.0,14.0,Shot,Mike Matheson Wrist Shot saved by Andrei Vasilevskiy,1st
-38.0,9.0,Shot,Ross Colton Wrist Shot saved by Tristan Jarry,1st
-43.0,22.0,Shot,Alex Killorn Snap Shot saved by Tristan Jarry,1st
-32.0,-8.0,Shot,Mikhail Sergachev Wrist Shot saved by Tristan Jarry,1st
-70.0,13.0,Shot,Alex Killorn Wrist Shot saved by Tristan Jarry,1st
-38.0,-14.0,Missed Shot,Mike Matheson Wide of Net Andrei Vasilevskiy,1st
-43.0,12.0,Shot,Jason Zucker Snap Shot saved by Andrei Vasilevskiy,1st
-60.0,-25.0,Shot,John Marino Wrist Shot saved by Andrei Vasilevskiy,1st
-52.0,-7.0,Shot,Ross Colton Wrist Shot saved by Tristan Jarry,1st
-60.0,-13.0,Shot,Ondrej Palat Snap Shot saved by Tristan Jarry,1st
-38.0,29.0,Shot,Jan Rutta Wrist Shot saved by Tristan Jarry,1st
-81.0,30.0,Shot,Alex Killorn Wrist Shot saved by Tristan Jarry,1st
-58.0,-28.0,Shot,Chad Ruhwedel Wrist Shot saved by Andrei Vasilevskiy,1st
-77.0,-2.0,Shot,Andrej Sustr Wrist Shot saved by Tristan Jarry,1st
-34.0,22.0,Shot,Marcus Pettersson Wrist Shot saved by Andrei Vasilevskiy,1st
-11.0,28.0,Shot,Zach Aston-Reese Wrist Shot saved by Andrei Vasilevskiy,1st
-81.0,-6.0,Shot,Drew O'Connor Wrist Shot saved by Andrei Vasilevskiy,1st
-59.0,26.0,Shot,Mike Matheson Wrist Shot saved by Andrei Vasilevskiy,1st
-60.0,16.0,Missed Shot,Kasperi Kapanen Wide of Net Andrei Vasilevskiy,1st
-63.0,-13.0,Missed Shot,Evan Rodrigues Goalpost Andrei Vasilevskiy,1st
-47.0,-24.0,Missed Shot,Marcus Pettersson Wide of Net Andrei Vasilevskiy,1st
-74.0,2.0,Shot,Alex Killorn Backhand saved by Tristan Jarry,1st
-61.0,-15.0,Shot,Brock McGinn Wrist Shot saved by Andrei Vasilevskiy,1st
-37.0,3.0,Missed Shot,Victor Hedman Wide of Net Tristan Jarry,1st
-63.0,16.0,Missed Shot,Alex Barré-Boulet Wide of Net Tristan Jarry,1st
-63.0,19.0,Shot,Ross Colton Slap Shot saved by Tristan Jarry,1st
-67.0,23.0,Shot,Brock McGinn Wrist Shot saved by Andrei Vasilevskiy,1st
-38.0,-20.0,Shot,Ryan McDonagh Wrist Shot saved by Tristan Jarry,1st
-42.0,-16.0,Shot,Brock McGinn Wrist Shot saved by Andrei Vasilevskiy,1st
-79.0,4.0,Goal,"Brayden Point (3) Backhand, assists: Alex Killorn (2), Mikhail Sergachev (3)",2nd
-65.0,15.0,Shot,Kasperi Kapanen Wrist Shot saved by Andrei Vasilevskiy,2nd
-41.0,-30.0,Shot,Andrej Sustr Slap Shot saved by Tristan Jarry,2nd
-62.0,-28.0,Missed Shot,Drew O'Connor Wide of Net Andrei Vasilevskiy,2nd
-65.0,-13.0,Missed Shot,Steven Stamkos Over Net Tristan Jarry,2nd
-81.0,-7.0,Shot,Jake Guentzel Tip-In saved by Andrei Vasilevskiy,2nd
-52.0,16.0,Shot,Pierre-Edouard Bellemare Slap Shot saved by Tristan Jarry,2nd
-60.0,-9.0,Shot,Jake Guentzel Wrist Shot saved by Andrei Vasilevskiy,2nd
-53.0,3.0,Shot,Sam Lafferty Wrist Shot saved by Andrei Vasilevskiy,2nd
-39.0,22.0,Shot,John Marino Slap Shot saved by Andrei Vasilevskiy,2nd
-75.0,-3.0,Shot,Brian Boyle Wrist Shot saved by Andrei Vasilevskiy,2nd
-80.0,-5.0,Shot,Brian Boyle Wrist Shot saved by Andrei Vasilevskiy,2nd
-41.0,2.0,Missed Shot,John Marino Wide of Net Andrei Vasilevskiy,2nd
-56.0,-10.0,Goal,"Ondrej Palat (3) Wrist Shot, assists: Alex Barré-Boulet (2), Pierre-Edouard Bellemare (2)",2nd
-64.0,8.0,Goal,"Ryan McDonagh (1) Snap Shot, assists: Steven Stamkos (6), Mathieu Joseph (2)",2nd
-70.0,0.0,Shot,Teddy Blueger Wrist Shot saved by Andrei Vasilevskiy,2nd
-66.0,-8.0,Shot,John Marino Wrist Shot saved by Andrei Vasilevskiy,2nd
-61.0,-9.0,Shot,Jason Zucker Slap Shot saved by Andrei Vasilevskiy,2nd
-79.0,11.0,Shot,Brayden Point Backhand saved by Tristan Jarry,2nd
-78.0,10.0,Shot,Danton Heinen Wrist Shot saved by Andrei Vasilevskiy,2nd
-44.0,3.0,Missed Shot,Mike Matheson Over Net Andrei Vasilevskiy,2nd
-76.0,-13.0,Missed Shot,Drew O'Connor Goalpost Andrei Vasilevskiy,2nd
-51.0,-8.0,Shot,Mark Friedman Slap Shot saved by Andrei Vasilevskiy,2nd
-59.0,-19.0,Shot,Brayden Point Wrist Shot saved by Tristan Jarry,2nd
-63.0,8.0,Shot,Mathieu Joseph Snap Shot saved by Tristan Jarry,2nd
-62.0,-9.0,Shot,Mikhail Sergachev Wrist Shot saved by Tristan Jarry,2nd
-73.0,-4.0,Missed Shot,Alex Killorn Wide of Net Tristan Jarry,2nd
-32.0,-10.0,Missed Shot,Ryan McDonagh Wide of Net Tristan Jarry,3rd
-69.0,-18.0,Shot,Taylor Raddysh Snap Shot saved by Tristan Jarry,3rd
-32.0,-1.0,Missed Shot,Mark Friedman Wide of Net Andrei Vasilevskiy,3rd
-34.0,27.0,Missed Shot,Mike Matheson Wide of Net Andrei Vasilevskiy,3rd
-62.0,-7.0,Shot,Pat Maroon Wrist Shot saved by Tristan Jarry,3rd
-86.0,-7.0,Shot,Corey Perry Wrap-around saved by Tristan Jarry,3rd
-51.0,-11.0,Missed Shot,Evan Rodrigues Wide of Net Andrei Vasilevskiy,3rd
-49.0,-29.0,Shot,Kasperi Kapanen Wrist Shot saved by Andrei Vasilevskiy,3rd
-63.0,-16.0,Missed Shot,Anthony Cirelli Over Net Tristan Jarry,3rd
-41.0,-30.0,Shot,Ryan McDonagh Wrist Shot saved by Tristan Jarry,3rd
-87.0,-8.0,Shot,Pat Maroon Backhand saved by Tristan Jarry,3rd
-35.0,24.0,Missed Shot,Pierre-Edouard Bellemare Wide of Net Tristan Jarry,3rd
-82.0,4.0,Shot,Taylor Raddysh Wrist Shot saved by Tristan Jarry,3rd
-35.0,12.0,Shot,John Marino Slap Shot saved by Andrei Vasilevskiy,3rd
-79.0,1.0,Shot,Evan Rodrigues Tip-In saved by Andrei Vasilevskiy,3rd
-18.0,32.0,Goal,"Mikhail Sergachev (2) Snap Shot, assists: none",3rd
-42.0,12.0,Shot,John Marino Slap Shot saved by Andrei Vasilevskiy,3rd
-74.0,-14.0,Shot,Jake Guentzel Wrist Shot saved by Andrei Vasilevskiy,3rd
-79.0,2.0,Goal,"Jason Zucker (3) Wrist Shot, assists: Jake Guentzel (3)",3rd
-73.0,17.0,Missed Shot,Kasperi Kapanen Wide of Net Andrei Vasilevskiy,3rd
-37.0,-1.0,Missed Shot,John Marino Wide of Net Andrei Vasilevskiy,3rd
-78.0,1.0,Goal,"Alex Killorn (4) Wrist Shot, assists: Ondrej Palat (2), Ryan McDonagh (3)",3rd
-70.0,26.0,Shot,Pat Maroon Wrist Shot saved by Tristan Jarry,3rd
-65.0,29.0,Shot,Jonathan Dahlen Wrist Shot saved by Juuse Saros,1st
-40.0,2.0,Shot,Roman Josi Slap Shot saved by James Reimer,1st
-51.0,0.0,Goal,"Matt Duchene (2) Wrist Shot, assists: Roman Josi (5), Ryan Johansen (3)",1st
-65.0,-19.0,Shot,Colton Sissons Snap Shot saved by James Reimer,1st
-76.0,12.0,Missed Shot,Yakov Trenin Over Net James Reimer,1st
-66.0,-20.0,Shot,Jonathan Dahlen Wrist Shot saved by Juuse Saros,1st
-78.0,3.0,Shot,Tomas Hertl Backhand saved by Juuse Saros,1st
-55.0,-28.0,Shot,Nick Cousins Wrist Shot saved by James Reimer,1st
-37.0,1.0,Shot,Dante Fabbro Snap Shot saved by James Reimer,1st
-40.0,-33.0,Shot,Jacob Middleton Wrist Shot saved by Juuse Saros,1st
-79.0,6.0,Shot,Tanner Jeannot Wrist Shot saved by James Reimer,1st
-79.0,-11.0,Shot,Alexandre Carrier Wrist Shot saved by James Reimer,1st
-88.0,6.0,Shot,Filip Forsberg Wrap-around saved by James Reimer,1st
-56.0,17.0,Missed Shot,Filip Forsberg Goalpost James Reimer,1st
-80.0,1.0,Shot,Jonathan Dahlen Backhand saved by Juuse Saros,1st
-66.0,-17.0,Shot,Yakov Trenin Wrist Shot saved by James Reimer,1st
-42.0,15.0,Shot,Radim Simek Slap Shot saved by Juuse Saros,1st
-41.0,31.0,Shot,Brent Burns Wrist Shot saved by Juuse Saros,1st
-74.0,13.0,Missed Shot,Tomas Hertl Wide of Net Juuse Saros,1st
-58.0,25.0,Shot,Timo Meier Slap Shot saved by Juuse Saros,1st
-61.0,-21.0,Shot,Kevin Labanc Slap Shot saved by Juuse Saros,1st
-49.0,26.0,Missed Shot,Alexander Barabanov Wide of Net Juuse Saros,1st
-57.0,-24.0,Missed Shot,Kevin Labanc Wide of Net Juuse Saros,1st
-39.0,9.0,Missed Shot,Alexandre Carrier Wide of Net James Reimer,2nd
-54.0,22.0,Missed Shot,Kevin Labanc Wide of Net Juuse Saros,2nd
-52.0,-1.0,Missed Shot,Yakov Trenin Goalpost James Reimer,2nd
-61.0,16.0,Shot,Matt Duchene Wrist Shot saved by James Reimer,2nd
-62.0,18.0,Shot,Thomas Novak Backhand saved by James Reimer,2nd
-81.0,-7.0,Missed Shot,Roman Josi Wide of Net James Reimer,2nd
-82.0,-7.0,Shot,Tomas Hertl Backhand saved by Juuse Saros,2nd
-55.0,16.0,Shot,Timo Meier Wrist Shot saved by Juuse Saros,2nd
-62.0,7.0,Shot,Logan Couture Snap Shot saved by Juuse Saros,2nd
-79.0,5.0,Shot,Nick Bonino Backhand saved by Juuse Saros,2nd
-87.0,8.0,Missed Shot,Nick Bonino Wide of Net Juuse Saros,2nd
-61.0,-18.0,Shot,Colton Sissons Wrist Shot saved by James Reimer,2nd
-53.0,37.0,Missed Shot,Luke Kunin Wide of Net James Reimer,2nd
-35.0,-2.0,Shot,Brent Burns Slap Shot saved by Juuse Saros,2nd
-35.0,-22.0,Missed Shot,Mario Ferraro Wide of Net Juuse Saros,2nd
-68.0,19.0,Shot,Matt Duchene Wrist Shot saved by James Reimer,2nd
-61.0,13.0,Shot,Matt Duchene Wrist Shot saved by James Reimer,2nd
-60.0,8.0,Shot,Rudolfs Balcers Wrist Shot saved by Juuse Saros,2nd
-36.0,19.0,Shot,Jacob Middleton Slap Shot saved by Juuse Saros,2nd
-77.0,-19.0,Missed Shot,Logan Couture Wide of Net Juuse Saros,2nd
-64.0,-19.0,Shot,Yakov Trenin Slap Shot saved by James Reimer,2nd
-59.0,21.0,Shot,Matt Duchene Wrist Shot saved by James Reimer,2nd
-51.0,5.0,Goal,"Filip Forsberg (3) Wrist Shot, assists: Roman Josi (6), Dante Fabbro (3)",2nd
-54.0,-30.0,Shot,Eeli Tolvanen Wrist Shot saved by James Reimer,2nd
-16.0,18.0,Shot,Roman Josi Wrist Shot saved by James Reimer,2nd
-70.0,12.0,Missed Shot,Yakov Trenin Wide of Net James Reimer,2nd
-40.0,-12.0,Missed Shot,Roman Josi Wide of Net James Reimer,2nd
-47.0,-19.0,Shot,Erik Karlsson Wrist Shot saved by Juuse Saros,2nd
-53.0,16.0,Shot,Brent Burns Wrist Shot saved by Juuse Saros,2nd
-80.0,12.0,Shot,Brent Burns Wrist Shot saved by Juuse Saros,2nd
-70.0,21.0,Shot,Mario Ferraro Wrist Shot saved by Juuse Saros,2nd
-39.0,24.0,Missed Shot,Dante Fabbro Wide of Net James Reimer,2nd
-9.0,-8.0,Shot,Tomas Hertl Backhand saved by Juuse Saros,2nd
-58.0,33.0,Shot,Roman Josi Snap Shot saved by James Reimer,3rd
-58.0,-1.0,Shot,Roman Josi Wrist Shot saved by James Reimer,3rd
-86.0,12.0,Shot,Ryan Johansen Wrist Shot saved by James Reimer,3rd
-62.0,-15.0,Shot,Jonathan Dahlen Wrist Shot saved by Juuse Saros,3rd
-82.0,-6.0,Shot,Timo Meier Deflected saved by Juuse Saros,3rd
-78.0,16.0,Missed Shot,Jonathan Dahlen Wide of Net Juuse Saros,3rd
-40.0,12.0,Shot,Radim Simek Snap Shot saved by Juuse Saros,3rd
-79.0,-21.0,Shot,Colton Sissons Wrist Shot saved by James Reimer,3rd
-40.0,-5.0,Shot,Roman Josi Wrist Shot saved by James Reimer,3rd
-65.0,-31.0,Missed Shot,Timo Meier Wide of Net Juuse Saros,3rd
-33.0,-35.0,Shot,Jasper Weatherby Wrist Shot saved by Juuse Saros,3rd
-39.0,25.0,Missed Shot,Brent Burns Wide of Net Juuse Saros,3rd
-66.0,2.0,Shot,Jonathan Dahlen Wrist Shot saved by Juuse Saros,3rd
-79.0,4.0,Goal,"Timo Meier (4) Backhand, assists: Jonathan Dahlen (2), Logan Couture (6)",3rd
-46.0,-30.0,Shot,Jacob Middleton Wrist Shot saved by Juuse Saros,3rd
-75.0,-2.0,Shot,Philip Tomasino Wrist Shot saved by James Reimer,3rd
-68.0,35.0,Missed Shot,Timo Meier Wide of Net Juuse Saros,3rd
-77.0,0.0,Goal,"Mikael Granlund (2) Wrist Shot, assists: Alexandre Carrier (3)",3rd
-19.0,-35.0,Shot,Jacob Middleton Wrist Shot saved by Juuse Saros,3rd
-71.0,-19.0,Missed Shot,Jonathan Dahlen Wide of Net Juuse Saros,3rd
-85.0,5.0,Goal,"Chandler Stephenson (3) Wrist Shot, assists: Brayden McNabb (3), Daniil Miromanov (1)",1st
-74.0,18.0,Shot,Erik Johnson Wrist Shot saved by Robin Lehner,1st
-34.0,-20.0,Shot,Alex Pietrangelo Slap Shot saved by Darcy Kuemper,1st
-52.0,-5.0,Shot,Tyson Jost Wrist Shot saved by Robin Lehner,1st
-84.0,0.0,Shot,Nathan MacKinnon Tip-In saved by Robin Lehner,1st
-50.0,-29.0,Shot,Darren Helm Wrist Shot saved by Robin Lehner,1st
-36.0,2.0,Missed Shot,Nathan MacKinnon Over Net Robin Lehner,1st
-72.0,12.0,Shot,Nathan MacKinnon Wrist Shot saved by Robin Lehner,1st
-77.0,1.0,Missed Shot,Gabriel Landeskog Wide of Net Robin Lehner,1st
-41.0,22.0,Missed Shot,Mikko Rantanen Wide of Net Robin Lehner,1st
-41.0,27.0,Missed Shot,Mikko Rantanen Goalpost Robin Lehner,1st
-82.0,5.0,Goal,"Reilly Smith (1) Backhand, assists: none",1st
-43.0,-12.0,Shot,Andre Burakovsky Wrist Shot saved by Robin Lehner,1st
-44.0,-12.0,Shot,Jack Johnson Slap Shot saved by Robin Lehner,1st
-31.0,3.0,Shot,Shea Theodore Wrist Shot saved by Darcy Kuemper,1st
-43.0,2.0,Shot,Alex Pietrangelo Wrist Shot saved by Darcy Kuemper,1st
-37.0,29.0,Missed Shot,Evgenii Dadonov Wide of Net Darcy Kuemper,1st
-53.0,22.0,Shot,Dylan Coghlan Wrist Shot saved by Darcy Kuemper,1st
-56.0,26.0,Shot,Alex Pietrangelo Slap Shot saved by Darcy Kuemper,1st
-79.0,8.0,Shot,Peyton Krebs Wrist Shot saved by Darcy Kuemper,1st
-64.0,16.0,Shot,Mattias Janmark Wrist Shot saved by Darcy Kuemper,1st
-78.0,-1.0,Missed Shot,Mikko Rantanen Wide of Net Robin Lehner,1st
-45.0,-31.0,Shot,Bowen Byram Wrist Shot saved by Robin Lehner,1st
-77.0,-2.0,Shot,Gabriel Landeskog Deflected saved by Robin Lehner,1st
-3.0,29.0,Shot,Reilly Smith Wrist Shot saved by Darcy Kuemper,1st
-36.0,23.0,Shot,Erik Johnson Wrist Shot saved by Robin Lehner,1st
-4.0,40.0,Missed Shot,Peyton Krebs Wide of Net Darcy Kuemper,1st
-33.0,27.0,Missed Shot,Mattias Janmark Wide of Net Darcy Kuemper,2nd
-76.0,-5.0,Shot,Sampo Ranta Snap Shot saved by Robin Lehner,2nd
-51.0,10.0,Missed Shot,Darren Helm Wide of Net Robin Lehner,2nd
-34.0,-1.0,Shot,Shea Theodore Wrist Shot saved by Darcy Kuemper,2nd
-90.0,-10.0,Shot,Gabriel Landeskog Wrap-around saved by Robin Lehner,2nd
-57.0,-14.0,Missed Shot,Erik Johnson Wide of Net Robin Lehner,2nd
-78.0,1.0,Shot,Reilly Smith Backhand saved by Darcy Kuemper,2nd
-68.0,-5.0,Missed Shot,Jonathan Marchessault Wide of Net Darcy Kuemper,2nd
-35.0,-8.0,Shot,Evgenii Dadonov Wrist Shot saved by Darcy Kuemper,2nd
-38.0,0.0,Missed Shot,Nicolas Hague Wide of Net Darcy Kuemper,2nd
-52.0,-7.0,Missed Shot,Nathan MacKinnon Wide of Net Robin Lehner,2nd
-65.0,-17.0,Shot,Cale Makar Wrist Shot saved by Robin Lehner,2nd
-68.0,24.0,Shot,Gabriel Landeskog Wrist Shot saved by Robin Lehner,2nd
-82.0,6.0,Shot,Gabriel Landeskog Wrist Shot saved by Robin Lehner,2nd
-49.0,7.0,Shot,Andre Burakovsky Snap Shot saved by Robin Lehner,2nd
-40.0,-36.0,Shot,Alex Pietrangelo Slap Shot saved by Darcy Kuemper,2nd
-79.0,22.0,Shot,Evgenii Dadonov Wrist Shot saved by Darcy Kuemper,2nd
-39.0,-17.0,Shot,Brayden McNabb Wrist Shot saved by Darcy Kuemper,2nd
-44.0,-35.0,Missed Shot,Brayden McNabb Wide of Net Darcy Kuemper,2nd
-70.0,0.0,Missed Shot,Evgenii Dadonov Wide of Net Darcy Kuemper,2nd
-39.0,-14.0,Shot,Shea Theodore Wrist Shot saved by Darcy Kuemper,2nd
-82.0,4.0,Shot,Reilly Smith Wrist Shot saved by Darcy Kuemper,2nd
-65.0,-3.0,Missed Shot,William Karlsson Wide of Net Darcy Kuemper,2nd
-52.0,12.0,Shot,Nathan MacKinnon Wrist Shot saved by Robin Lehner,2nd
-60.0,-1.0,Shot,Peyton Krebs Wrist Shot saved by Darcy Kuemper,2nd
-38.0,-2.0,Goal,"Cale Makar (1) Wrist Shot, assists: Nathan MacKinnon (5), Bowen Byram (4)",2nd
-86.0,-9.0,Shot,Keegan Kolesar Wrist Shot saved by Darcy Kuemper,3rd
-44.0,16.0,Missed Shot,Chandler Stephenson Wide of Net Darcy Kuemper,3rd
-45.0,-31.0,Shot,Daniil Miromanov Wrist Shot saved by Darcy Kuemper,3rd
-39.0,34.0,Missed Shot,Brayden McNabb Wide of Net Darcy Kuemper,3rd
-33.0,-29.0,Shot,Dylan Coghlan Slap Shot saved by Darcy Kuemper,3rd
-75.0,0.0,Shot,Tyson Jost Backhand saved by Robin Lehner,3rd
-51.0,23.0,Shot,Andre Burakovsky Wrist Shot saved by Robin Lehner,3rd
-80.0,-29.0,Shot,Bowen Byram Wrist Shot saved by Robin Lehner,3rd
-72.0,33.0,Shot,Logan O'Connor Wrist Shot saved by Robin Lehner,3rd
-77.0,-14.0,Shot,William Carrier Backhand saved by Darcy Kuemper,3rd
-10.0,-26.0,Shot,Alex Pietrangelo Wrist Shot saved by Darcy Kuemper,3rd
-54.0,-2.0,Shot,Evgenii Dadonov Wrist Shot saved by Darcy Kuemper,3rd
-73.0,36.0,Shot,Evgenii Dadonov Wrist Shot saved by Darcy Kuemper,3rd
-41.0,6.0,Missed Shot,Nathan MacKinnon Wide of Net Robin Lehner,3rd
-81.0,1.0,Shot,Mikko Rantanen Wrist Shot saved by Robin Lehner,3rd
-65.0,-7.0,Shot,Keegan Kolesar Wrist Shot saved by Darcy Kuemper,3rd
-22.0,9.0,Shot,Chandler Stephenson Wrist Shot saved by Darcy Kuemper,3rd
-77.0,1.0,Missed Shot,Bowen  Byram Wide of Net Robin Lehner,3rd
-76.0,0.0,Missed Shot,Gabriel Landeskog Wide of Net Robin Lehner,3rd
-38.0,-6.0,Shot,Nathan MacKinnon Wrist Shot saved by Robin Lehner,3rd
-36.0,3.0,Shot,Andre Burakovsky Wrist Shot saved by Robin Lehner,3rd
-35.0,10.0,Shot,Bowen Byram Wrist Shot saved by Robin Lehner,3rd
-51.0,-19.0,Shot,Nathan MacKinnon Wrist Shot saved by Robin Lehner,3rd
-88.0,1.0,Goal,"Evgenii Dadonov (1) Wrist Shot, assists: Keegan Kolesar (2), Chandler Stephenson (3)",3rd
-35.0,-17.0,Shot,Oliver Ekman-Larsson Wrist Shot saved by Cam Talbot,1st
-73.0,1.0,Missed Shot,J.T. Miller Over Net Cam Talbot,1st
-36.0,-32.0,Shot,Frederick Gaudreau Wrist Shot saved by Thatcher Demko,1st
-81.0,-4.0,Shot,Kevin Fiala Wrist Shot saved by Thatcher Demko,1st
-78.0,-1.0,Missed Shot,Nick Bjugstad Wide of Net Thatcher Demko,1st
-81.0,-3.0,Shot,Nico Sturm Deflected saved by Thatcher Demko,1st
-60.0,21.0,Shot,Jonas Brodin Slap Shot saved by Thatcher Demko,1st
-63.0,28.0,Shot,Kirill Kaprizov Wrist Shot saved by Thatcher Demko,1st
-39.0,-27.0,Shot,Ryan Hartman Wrist Shot saved by Thatcher Demko,1st
-55.0,-1.0,Goal,"Mats Zuccarello (3) Wrist Shot, assists: Joel Eriksson Ek (1), Dmitry Kulikov (2)",1st
-54.0,-22.0,Shot,Kirill Kaprizov Wrist Shot saved by Thatcher Demko,1st
-57.0,-4.0,Missed Shot,Frederick Gaudreau Wide of Net Thatcher Demko,1st
-74.0,-15.0,Shot,Brock Boeser Slap Shot saved by Cam Talbot,1st
-74.0,-3.0,Shot,Brock Boeser Deflected saved by Cam Talbot,1st
-64.0,-23.0,Shot,Juho Lammikko Wrist Shot saved by Cam Talbot,1st
-42.0,31.0,Shot,Jonas Brodin Wrist Shot saved by Thatcher Demko,1st
-67.0,20.0,Shot,Frederick Gaudreau Snap Shot saved by Thatcher Demko,1st
-83.0,6.0,Missed Shot,Nils Hoglander Wide of Net Cam Talbot,1st
-38.0,-33.0,Shot,Jack Rathbone Slap Shot saved by Cam Talbot,1st
-72.0,15.0,Shot,Mats Zuccarello Wrist Shot saved by Thatcher Demko,1st
-85.0,8.0,Shot,Bo Horvat Backhand saved by Cam Talbot,1st
-61.0,-15.0,Shot,Brandon Duhaime Wrist Shot saved by Thatcher Demko,1st
-55.0,-2.0,Shot,Nils Hoglander Wrist Shot saved by Cam Talbot,1st
-55.0,-34.0,Shot,Bo Horvat Wrist Shot saved by Cam Talbot,1st
-60.0,-35.0,Shot,Tanner Pearson Wrist Shot saved by Cam Talbot,2nd
-61.0,-20.0,Shot,Kirill Kaprizov Wrist Shot saved by Thatcher Demko,2nd
-30.0,10.0,Missed Shot,Joel Eriksson Ek Wide of Net Thatcher Demko,2nd
-36.0,29.0,Missed Shot,Oliver Ekman-Larsson Wide of Net Cam Talbot,2nd
-67.0,-35.0,Shot,Kirill Kaprizov Wrist Shot saved by Thatcher Demko,2nd
-55.0,-2.0,Shot,Jonas Brodin Wrist Shot saved by Thatcher Demko,2nd
-74.0,-2.0,Goal,"Jonas Brodin (1) Wrist Shot, assists: none",2nd
-66.0,29.0,Shot,Joel Eriksson Ek Wrist Shot saved by Thatcher Demko,2nd
-59.0,-17.0,Shot,Brock Boeser Wrist Shot saved by Cam Talbot,2nd
-50.0,-25.0,Shot,Alex Chiasson Slap Shot saved by Cam Talbot,2nd
-77.0,3.0,Shot,Frederick Gaudreau Snap Shot saved by Thatcher Demko,2nd
-66.0,-21.0,Shot,Elias Pettersson Wrist Shot saved by Cam Talbot,2nd
-63.0,-20.0,Shot,Elias Pettersson Wrist Shot saved by Cam Talbot,2nd
-81.0,1.0,Goal,"Alex Chiasson (2) Deflected, assists: Elias Pettersson (3), Quinn Hughes (4)",2nd
-64.0,3.0,Shot,Juho Lammikko Snap Shot saved by Cam Talbot,2nd
-40.0,-36.0,Missed Shot,Jon Merrill Wide of Net Thatcher Demko,2nd
-35.0,-32.0,Shot,Alex Goligoski Wrist Shot saved by Thatcher Demko,2nd
-77.0,-1.0,Shot,Kevin Fiala Wrist Shot saved by Thatcher Demko,2nd
-14.0,-34.0,Shot,Alex Goligoski Slap Shot saved by Thatcher Demko,2nd
-44.0,-28.0,Missed Shot,Elias Pettersson Wide of Net Cam Talbot,2nd
-86.0,-7.0,Shot,Bo Horvat Wrist Shot saved by Cam Talbot,2nd
